トレード #,タイプ,シグナル,日時,価格,取引,利益 ¥,利益 %,累積利益 ¥,累積利益 %,最大可能利益 ¥,最大可能利益 %,ドローダウン ¥,ドローダウン %
370,ロングを決済,TPSL,2018-03-08,2514,100,-500.00,-0.2,-810100.00,-0.02,1100.00,0.44,1250.00,0.5
371,ロングエントリー,GapUp,2018-03-13,2509,100,-3900.00,-1.55,-814000.00,-0.18,0,0,3400.00,1.36
371,ロングを決済,GapDn,2018-03-14,2485,100,-3900.00,-1.55,-814000.00,-0.18,0,0,3400.00,1.36
372,ショートエントリー,GapDn,2018-03-14,2485,100,-2500.00,-1.01,-816500.00,-0.11,750.00,0.3,2900.00,1.17
372,ショートを決済,TPSL,2018-03-15,2495,100,-2500.00,-1.01,-816500.00,-0.11,750.00,0.3,2900.00,1.17
373,ショートエントリー,GapDn,2018-03-26,2406,100,-5600.00,-2.33,-822100.00,-0.26,0,0,4600.00,1.91
373,ショートを決済,TPSL,2018-03-27,2442,100,-5600.00,-2.33,-822100.00,-0.26,0,0,4600.00,1.91
374,ロングエントリー,GapUp,2018-04-06,2562,100,-1000.00,-0.39,-823100.00,-0.05,400.00,0.16,2350.00,0.92
374,ロングを決済,TPSL,2018-04-09,2572,100,-1000.00,-0.39,-823100.00,-0.05,400.00,0.16,2350.00,0.92
375,ショートエントリー,GapDn,2018-04-12,2535,100,-3000.00,-1.18,-826100.00,-0.14,0,0,3800.00,1.5
375,ショートを決済,TPSL,2018-04-13,2545,100,-3000.00,-1.18,-826100.00,-0.14,0,0,3800.00,1.5
376,ロングエントリー,GapUp,2018-04-20,2596,100,-4600.00,-1.77,-830700.00,-0.21,0,0,3600.00,1.39
376,ロングを決済,TPSL,2018-04-23,2570,100,-4600.00,-1.77,-830700.00,-0.21,0,0,3600.00,1.39
377,ショートエントリー,GapDn,2018-04-24,2583,100,0,0,-830700.00,0,1000.00,0.39,2300.00,0.89
377,ショートを決済,TPSL,2018-04-25,2563,100,0,0,-830700.00,0,1000.00,0.39,2300.00,0.89
378,ショートエントリー,GapDn,2018-04-26,2577,100,-5000.00,-1.94,-835700.00,-0.23,0,0,4000.00,1.55
378,ショートを決済,TPSL,2018-04-27,2607,100,-5000.00,-1.94,-835700.00,-0.23,0,0,4000.00,1.55
379,ロングエントリー,GapUp,2018-05-01,2606,100,-3000.00,-1.15,-838700.00,-0.14,550.00,0.21,4250.00,1.63
379,ロングを決済,TPSL,2018-05-02,2596,100,-3000.00,-1.15,-838700.00,-0.14,550.00,0.21,4250.00,1.63
380,ロングエントリー,GapUp,2018-05-11,2640,100,300.00,0.11,-838400.00,0.01,1350.00,0.51,0,0
380,ロングを決済,TPSL,2018-05-14,2663,100,300.00,0.11,-838400.00,0.01,1350.00,0.51,0,0
381,ショートエントリー,GapDn,2018-05-18,2640,100,-3000.00,-1.14,-841400.00,-0.14,0,0,2450.00,0.93
381,ショートを決済,TPSL,2018-05-21,2650,100,-3000.00,-1.14,-841400.00,-0.14,0,0,2450.00,0.93
382,ショートエントリー,GapDn,2018-05-22,2627,100,-4700.00,-1.79,-846100.00,-0.22,1000.00,0.38,3700.00,1.41
382,ショートを決済,TPSL,2018-05-23,2654,100,-4700.00,-1.79,-846100.00,-0.22,1000.00,0.38,3700.00,1.41
383,ショートエントリー,GapDn,2018-05-25,2550,100,-3000.00,-1.18,-849100.00,-0.14,0,0,3200.00,1.25
383,ショートを決済,TPSL,2018-05-28,2560,100,-3000.00,-1.18,-849100.00,-0.14,0,0,3200.00,1.25
384,ショートエントリー,GapDn,2018-05-31,2548,100,-3000.00,-1.18,-852100.00,-0.14,0,0,2950.00,1.16
384,ショートを決済,TPSL,2018-06-01,2558,100,-3000.00,-1.18,-852100.00,-0.14,0,0,2950.00,1.16
385,ロングエントリー,GapUp,2018-06-05,2589,100,1600.00,0.62,-850500.00,0.07,2600.00,1,1300.00,0.5
385,ロングを決済,TPSL,2018-06-06,2625,100,1600.00,0.62,-850500.00,0.07,2600.00,1,1300.00,0.5
386,ショートエントリー,GapDn,2018-06-08,2556,100,-3000.00,-1.17,-853500.00,-0.14,0,0,5650.00,2.21
386,ショートを決済,TPSL,2018-06-11,2566,100,-3000.00,-1.17,-853500.00,-0.14,0,0,5650.00,2.21
387,ロングエントリー,GapUp,2018-06-13,2594,100,-3000.00,-1.16,-856500.00,-0.14,1450.00,0.56,2000.00,0.77
387,ロングを決済,TPSL,2018-06-14,2584,100,-3000.00,-1.16,-856500.00,-0.14,1450.00,0.56,2000.00,0.77
388,ショートエントリー,GapDn,2018-06-25,2572,100,-1000.00,-0.39,-857500.00,-0.05,350.00,0.14,3000.00,1.17
388,ショートを決済,TPSL,2018-06-26,2562,100,-1000.00,-0.39,-857500.00,-0.05,350.00,0.14,3000.00,1.17
389,ショートエントリー,GapDn,2018-07-03,2452,100,-6300.00,-2.57,-863800.00,-0.29,300.00,0.12,5300.00,2.16
389,ショートを決済,TPSL,2018-07-04,2495,100,-6300.00,-2.57,-863800.00,-0.29,300.00,0.12,5300.00,2.16
390,ロングエントリー,GapUp,2018-07-05,2511,100,-900.00,-0.36,-864700.00,-0.04,100.00,0.04,3100.00,1.23
390,ロングを決済,TPSL,2018-07-06,2522,100,-900.00,-0.36,-864700.00,-0.04,100.00,0.04,3100.00,1.23
391,ロングエントリー,GapUp,2018-07-09,2522,100,0,0,-864700.00,0,1000.00,0.4,500.00,0.2
391,ロングを決済,TPSL,2018-07-10,2542,100,0,0,-864700.00,0,1000.00,0.4,500.00,0.2
