トレード #,タイプ,シグナル,日時,価格,取引,利益 ¥,利益 %,累積利益 ¥,累積利益 %,最大可能利益 ¥,最大可能利益 %,ドローダウン ¥,ドローダウン %
22,ショートエントリー,MACrossSE,2012-10-24,948,100,3700.00,3.9,-3100.00,0.12,5300.00,5.59,700.00,0.74
22,ショートを決済,MACrossLE,2012-11-08,901,100,3700.00,3.9,-3100.00,0.12,5300.00,5.59,700.00,0.74
23,ロングエントリー,MACrossLE,2012-11-08,901,100,-600.00,-0.67,-3700.00,-0.02,25.00,0.03,1225.00,1.36
23,ロングを決済,MACrossSE,2012-11-09,905,100,-600.00,-0.67,-3700.00,-0.02,25.00,0.03,1225.00,1.36
24,ショートエントリー,MACrossSE,2012-11-09,905,100,-3300.00,-3.65,-7000.00,-0.11,0,0,3875.00,4.28
24,ショートを決済,MACrossLE,2012-11-12,928,100,-3300.00,-3.65,-7000.00,-0.11,0,0,3875.00,4.28
25,ロングエントリー,MACrossLE,2012-11-12,928,100,-3400.00,-3.66,-10400.00,-0.11,75.00,0.08,2925.00,3.15
25,ロングを決済,MACrossSE,2012-11-16,904,100,-3400.00,-3.66,-10400.00,-0.11,75.00,0.08,2925.00,3.15
26,ショートエントリー,MACrossSE,2012-11-16,904,100,-2600.00,-2.88,-13000.00,-0.09,0,0,2225.00,2.46
26,ショートを決済,MACrossLE,2012-11-20,920,100,-2600.00,-2.88,-13000.00,-0.09,0,0,2225.00,2.46
27,ロングエントリー,MACrossLE,2012-11-20,920,100,-900.00,-0.98,-13900.00,-0.03,1500.00,1.63,1000.00,1.09
27,ロングを決済,MACrossSE,2012-11-26,921,100,-900.00,-0.98,-13900.00,-0.03,1500.00,1.63,1000.00,1.09
28,ショートエントリー,MACrossSE,2012-11-26,921,100,-1200.00,-1.3,-15100.00,-0.04,0,0,1025.00,1.11
28,ショートを決済,MACrossLE,2012-11-27,923,100,-1200.00,-1.3,-15100.00,-0.04,0,0,1025.00,1.11
29,ロングエントリー,MACrossLE,2012-11-27,923,100,-1400.00,-1.52,-16500.00,-0.05,1825.00,1.98,900.00,0.98
29,ロングを決済,MACrossSE,2012-12-03,919,100,-1400.00,-1.52,-16500.00,-0.05,1825.00,1.98,900.00,0.98
30,ショートエントリー,MACrossSE,2012-12-03,919,100,-1000.00,-1.09,-17500.00,-0.03,1275.00,1.39,1100.00,1.2
30,ショートを決済,MACrossLE,2012-12-13,919,100,-1000.00,-1.09,-17500.00,-0.03,1275.00,1.39,1100.00,1.2
31,ロングエントリー,MACrossLE,2012-12-13,919,100,-2900.00,-3.16,-20400.00,-0.1,0,0,2400.00,2.61
31,ロングを決済,MACrossSE,2012-12-14,900,100,-2900.00,-3.16,-20400.00,-0.1,0,0,2400.00,2.61
32,ショートエントリー,MACrossSE,2012-12-14,900,100,-2300.00,-2.56,-22700.00,-0.08,0,0,1800.00,2
32,ショートを決済,MACrossLE,2012-12-20,913,100,-2300.00,-2.56,-22700.00,-0.08,0,0,1800.00,2
33,ロングエントリー,MACrossLE,2012-12-20,913,100,-1400.00,-1.53,-24100.00,-0.05,0,0,1425.00,1.56
33,ロングを決済,MACrossSE,2012-12-25,909,100,-1400.00,-1.53,-24100.00,-0.05,0,0,1425.00,1.56
34,ショートエントリー,MACrossSE,2012-12-25,909,100,-2500.00,-2.75,-26600.00,-0.08,400.00,0.44,2000.00,2.2
34,ショートを決済,MACrossLE,2013-01-04,924,100,-2500.00,-2.75,-26600.00,-0.08,400.00,0.44,2000.00,2.2
35,ロングエントリー,MACrossLE,2013-01-04,924,100,200.00,0.22,-26400.00,0.01,2475.00,2.68,1275.00,1.38
35,ロングを決済,MACrossSE,2013-01-23,936,100,200.00,0.22,-26400.00,0.01,2475.00,2.68,1275.00,1.38
