トレード #,タイプ,シグナル,日時,価格,取引,利益 ¥,利益 %,累積利益 ¥,累積利益 %,最大可能利益 ¥,最大可能利益 %,ドローダウン ¥,ドローダウン %
123,ショートエントリー,InsBarSE,2021-04-08,2851,100,-5000.00,-1.75,-268700.00,-0.18,9200.00,3.23,6900.00,2.42
123,ショートを決済,InsBarLE,2021-05-20,2891,100,-5000.00,-1.75,-268700.00,-0.18,9200.00,3.23,6900.00,2.42
124,ロングエントリー,InsBarLE,2021-05-20,2891,100,700.00,0.24,-268000.00,0.03,8200.00,2.84,9400.00,3.25
124,ロングを決済,InsBarSE,2021-06-25,2908,100,700.00,0.24,-268000.00,0.03,8200.00,2.84,9400.00,3.25
125,ショートエントリー,InsBarSE,2021-06-25,2908,100,9200.00,3.16,-258800.00,0.34,10350.00,3.56,2500.00,0.86
125,ショートを決済,InsBarLE,2021-08-05,2806,100,9200.00,3.16,-258800.00,0.34,10350.00,3.56,2500.00,0.86
126,ロングエントリー,InsBarLE,2021-08-05,2806,100,4500.00,1.6,-254300.00,0.16,11050.00,3.94,800.00,0.29
126,ロングを決済,InsBarSE,2021-08-17,2861,100,4500.00,1.6,-254300.00,0.16,11050.00,3.94,800.00,0.29
127,ショートエントリー,InsBarSE,2021-08-17,2861,100,-38700.00,-13.53,-293000.00,-1.41,3050.00,1.07,42400.00,14.82
127,ショートを決済,InsBarLE,2021-09-15,3238,100,-38700.00,-13.53,-293000.00,-1.41,3050.00,1.07,42400.00,14.82
128,ロングエントリー,InsBarLE,2021-09-15,3238,100,-6900.00,-2.13,-299900.00,-0.25,5000.00,1.54,6400.00,1.98
128,ロングを決済,InsBarSE,2021-09-28,3179,100,-6900.00,-2.13,-299900.00,-0.25,5000.00,1.54,6400.00,1.98
129,ショートエントリー,InsBarSE,2021-09-28,3179,100,-12600.00,-3.96,-312500.00,-0.47,12400.00,3.9,18300.00,5.76
129,ショートを決済,InsBarLE,2022-01-12,3295,100,-12600.00,-3.96,-312500.00,-0.47,12400.00,3.9,18300.00,5.76
130,ロングエントリー,InsBarLE,2022-01-12,3295,100,2400.00,0.73,-310100.00,0.09,9100.00,2.76,11500.00,3.49
130,ロングを決済,InsBarSE,2022-02-09,3329,100,2400.00,0.73,-310100.00,0.09,9100.00,2.76,11500.00,3.49
131,ショートエントリー,InsBarSE,2022-02-09,3329,100,2000.00,0.6,-308100.00,0.07,6200.00,1.86,1800.00,0.54
131,ショートを決済,InsBarLE,2022-02-21,3299,100,2000.00,0.6,-308100.00,0.07,6200.00,1.86,1800.00,0.54
132,ロングエントリー,InsBarLE,2022-02-21,3299,,,,,,,,,
132,ロングを決済,始値,,,,,,,,,,,
